sample_id,status_raw,turno,tem_obs,classe
SMP-010984,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-002893,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009737,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-005868,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-008354,APROVADO PARCIAL,A,False,valido_automatico
SMP-003616,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-011054,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-008269,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011154,EM ANÁLISE,C,False,valido_automatico
SMP-001661,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-004299,EM ANALISE,A,False,revisar
SMP-011804,EM AJUSTE,C,True,valido_automatico
SMP-005867,AJUSTE CONCLUIDO,B,False,revisar
SMP-005595,EM ANALISE,B,False,revisar
SMP-003865,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-007275,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-008718,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011718,APROVADO PARCIAL,C,True,valido_automatico
SMP-006549,PENDENTE,B,True,revisar
SMP-001404,ESPECIFICAÇÃO EM REVISÃO,B,False,recusar_automatico
SMP-010985,APROVADO PARCIAL,C,False,valido_automatico
SMP-006870,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-007448,EM ANALISE,C,True,revisar
SMP-010901,APROVADO PARCIAL,C,False,valido_automatico
SMP-009291,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-004189,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007815,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-004577,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-005223,EM ANALISE,A,False,revisar
SMP-002071,CANCELADO,B,False,recusar_automatico
SMP-008403,EM AJUSTE,A,True,valido_automatico
SMP-001361,CANCELADO,B,False,recusar_automatico
SMP-004736,PENDENTE,A,False,revisar
SMP-001198,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-005730,AJUSTE CONCLUIDO,B,False,revisar
SMP-009974,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-011265,EM ANÁLISE,C,False,valido_automatico
SMP-000263,CANCELADO,A,True,recusar_automatico
SMP-010928,APROVADO PARCIAL,C,True,valido_automatico
SMP-003260,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-002962,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-000352,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004449,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-000119,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-008998,APROVADO PARCIAL,A,True,valido_automatico
SMP-000251,CANCELADO,A,False,recusar_automatico
SMP-001704,CANCELADO,B,True,recusar_automatico
SMP-010877,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-010413,EM ANÁLISE,B,True,valido_automatico
SMP-010575,EM AJUSTE,B,True,valido_automatico
SMP-009102,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-002390,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-004552,PENDENTE,A,True,revisar
SMP-009896,APROVADO PARCIAL,B,True,valido_automatico
SMP-001314,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-000848,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-010389,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-003532,CANCELADO,C,False,recusar_automatico
SMP-010196,APROVADO PARCIAL,B,False,valido_automatico
SMP-010643,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-005349,PENDENTE,B,False,revisar
SMP-011733,APROVADO PARCIAL,C,True,valido_automatico
SMP-011726,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001216,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-003488,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009581,APROVADO PARCIAL,B,False,valido_automatico
SMP-005821,EM ANALISE,B,True,revisar
SMP-001790,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-000098,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-008129,AGUARDANDO REINSPEÇÃO,A,False,valido_automatico
SMP-010367,EM ANÁLISE,B,False,valido_automatico
SMP-001775,CANCELADO,B,False,recusar_automatico
SMP-011293,APROVADO PARCIAL,C,True,valido_automatico
SMP-003928,EM AJUSTE,C,True,recusar_automatico
SMP-000528,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-007774,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-008929,APROVADO PARCIAL,A,True,valido_automatico
SMP-010215,EM AJUSTE,B,True,valido_automatico
SMP-002208,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-003699,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009254,APROVADO PARCIAL,A,True,valido_automatico
SMP-008382,APROVADO PARCIAL,A,False,valido_automatico
SMP-001197,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-006686,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-005272,EM ANALISE,A,True,revisar
SMP-004623,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-000553,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-002837,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-008556,EM AJUSTE,A,False,valido_automatico
SMP-008796,APROVADO PARCIAL,A,True,valido_automatico
SMP-008285,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010060,ESPECIFICAÇÃO EM REVISÃO,B,True,valido_automatico
SMP-004005,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-011775,EM AJUSTE,C,False,valido_automatico
SMP-011632,APROVADO PARCIAL,C,True,valido_automatico
SMP-004929,EM ANALISE,A,False,revisar
SMP-001603,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-004680,EM ANALISE,A,False,revisar
SMP-009097,APROVADO PARCIAL,A,False,valido_automatico
SMP-007512,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-003731,EM AJUSTE,C,True,recusar_automatico
SMP-005911,EM ANALISE,B,False,revisar
SMP-009647,EM ANÁLISE,B,True,valido_automatico
SMP-006305,PENDENTE,B,False,revisar
SMP-003838,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-004012,CANCELADO,A,False,revisar
SMP-004652,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-004829,EM ANALISE,A,False,revisar
SMP-005073,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-005390,EM ANALISE,B,True,revisar
SMP-002824,CANCELADO,C,True,recusar_automatico
SMP-011915,APROVADO PARCIAL,C,True,valido_automatico
SMP-005100,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-008192,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-000055,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-007843,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-004385,EM ANALISE,A,False,revisar
SMP-000594,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-002433,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-008146,EM ANÁLISE,A,False,valido_automatico
SMP-002655,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-001559,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-001195,CANCELADO,A,True,recusar_automatico
SMP-009575,APROVADO PARCIAL,B,True,valido_automatico
SMP-000185,CANCELADO,A,True,recusar_automatico
SMP-005938,EM AJUSTE,B,False,revisar
SMP-003239,CANCELADO,C,False,recusar_automatico
SMP-003251,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-005935,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-007261,EM ANALISE,C,False,revisar
SMP-001463,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-009929,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000953,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-001379,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-003834,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008008,APROVADO PARCIAL,A,False,valido_automatico
SMP-003197,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-002183,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-007626,AJUSTE REPROVADO,C,False,revisar
SMP-005843,EM ANALISE,B,False,revisar
SMP-000130,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-010433,APROVADO PARCIAL,B,True,valido_automatico
SMP-009755,APROVADO PARCIAL,B,True,valido_automatico
SMP-008978,EM AJUSTE,A,False,valido_automatico
SMP-009887,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-002920,CANCELADO,C,True,recusar_automatico
SMP-007556,PENDENTE,C,True,revisar
SMP-009997,ESPECIFICAÇÃO EM REVISÃO,B,False,valido_automatico
SMP-000428,EM ANALISE,A,False,recusar_automatico
SMP-004996,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007602,EM ANALISE,C,False,revisar
SMP-004348,EM AJUSTE,A,True,revisar
SMP-003945,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-006390,EM ANALISE,B,True,revisar
SMP-001368,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-007281,EM ANALISE,C,True,revisar
SMP-008646,APROVADO PARCIAL,A,True,valido_automatico
SMP-011173,APROVADO PARCIAL,C,True,valido_automatico
SMP-007454,APROVADO PARCIAL,C,False,revisar
SMP-005246,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-011411,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-009521,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-005688,EM ANALISE,B,True,revisar
SMP-006404,PENDENTE,B,False,revisar
SMP-010733,APROVADO PARCIAL,C,True,valido_automatico
SMP-005529,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-004865,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-002849,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-005755,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-010047,APROVADO PARCIAL,B,True,valido_automatico
SMP-002736,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-008560,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011937,APROVADO PARCIAL,C,False,valido_automatico
SMP-003924,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-004094,PENDENTE,A,False,revisar
SMP-004604,EM ANALISE,A,False,revisar
SMP-002626,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009872,EM AJUSTE,B,True,valido_automatico
SMP-004258,PENDENTE,A,False,revisar
SMP-005797,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-009478,APROVADO PARCIAL,B,True,valido_automatico
SMP-000200,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-002110,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-011984,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-011604,APROVADO PARCIAL,C,True,valido_automatico
SMP-011364,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-009510,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-006416,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-002533,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-000610,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-000952,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-007241,REINSPECAO REPROVADA,C,True,revisar
SMP-007145,EM ANALISE,C,False,revisar
SMP-011732,APROVADO PARCIAL,C,False,valido_automatico
SMP-009323,APROVADO PARCIAL,A,True,valido_automatico
SMP-008352,APROVADO PARCIAL,A,False,valido_automatico
SMP-004442,EM ANALISE,A,False,revisar
SMP-005978,AJUSTE CONCLUIDO,B,False,revisar
SMP-008093,AJUSTE REPROVADO,A,True,valido_automatico
SMP-010562,APROVADO PARCIAL,B,False,valido_automatico
SMP-003517,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-005160,PENDENTE,A,False,revisar
SMP-007820,PENDENTE,C,False,revisar
SMP-011174,EM ANÁLISE,C,True,valido_automatico
SMP-011854,APROVADO PARCIAL,C,True,valido_automatico
SMP-002035,EM AJUSTE,B,True,recusar_automatico
SMP-006227,EM ANALISE,B,False,revisar
SMP-002281,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-004262,PENDENTE,A,True,revisar
SMP-005602,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-002469,CANCELADO,B,True,recusar_automatico
SMP-002115,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-002108,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-006240,EM ANALISE,B,False,revisar
SMP-008490,ESPECIFICAÇÃO EM REVISÃO,A,True,valido_automatico
SMP-005038,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-009304,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-008297,APROVADO PARCIAL,A,True,valido_automatico
SMP-002565,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-008278,APROVADO PARCIAL,A,True,valido_automatico
SMP-001356,CANCELADO,B,True,recusar_automatico
SMP-007046,PENDENTE,C,True,revisar
SMP-011056,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-002629,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-004651,EM ANALISE,A,True,revisar
SMP-005117,EM ANALISE,A,False,revisar
SMP-007980,EM ANALISE,C,True,revisar
SMP-004957,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-009088,APROVADO PARCIAL,A,False,valido_automatico
SMP-008891,APROVADO PARCIAL,A,False,valido_automatico
SMP-003778,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-001970,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-004936,EM AJUSTE,A,True,revisar
SMP-009106,APROVADO PARCIAL,A,True,valido_automatico
SMP-010682,EM AJUSTE,C,False,valido_automatico
SMP-001433,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-000834,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-007468,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-003721,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008373,AJUSTE REPROVADO,A,False,valido_automatico
SMP-003296,CANCELADO,C,True,recusar_automatico
SMP-006595,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-005203,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-008524,APROVADO PARCIAL,A,True,valido_automatico
SMP-011194,APROVADO PARCIAL,C,False,valido_automatico
SMP-001223,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004372,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007371,EM AJUSTE,C,True,revisar
SMP-006459,EM ANALISE,B,True,revisar
SMP-007804,CANCELADO,C,True,revisar
SMP-011142,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001472,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-005396,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-001869,CANCELADO,B,True,recusar_automatico
SMP-006015,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-010534,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-005842,PENDENTE,B,True,revisar
SMP-000555,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-005460,PENDENTE,B,True,revisar
SMP-004731,PENDENTE,A,True,revisar
SMP-006403,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-001846,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-008314,AJUSTE REPROVADO,A,True,valido_automatico
SMP-008038,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-009238,APROVADO PARCIAL,A,True,valido_automatico
SMP-000123,EM AJUSTE,A,False,recusar_automatico
SMP-011748,EM ANÁLISE,C,True,valido_automatico
SMP-003560,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-007928,PENDENTE,C,True,revisar
SMP-006944,EM ANALISE,C,True,revisar
SMP-003391,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008835,AGUARDANDO REINSPEÇÃO,A,False,valido_automatico
SMP-011477,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004993,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-010615,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-007997,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-002596,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-001551,CANCELADO,B,True,recusar_automatico
SMP-009317,APROVADO PARCIAL,A,False,valido_automatico
SMP-003470,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-001956,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-008289,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-003575,CANCELADO,C,True,recusar_automatico
SMP-005143,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-005655,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-010645,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-006264,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-002145,CANCELADO,B,False,recusar_automatico
SMP-003388,ESPECIFICAÇÃO EM REVISÃO,C,False,recusar_automatico
SMP-001554,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-010600,EM AJUSTE,B,False,valido_automatico
SMP-000239,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-006787,PENDENTE,C,False,revisar
SMP-001830,AGUARDANDO REINSPEÇÃO,B,True,recusar_automatico
SMP-005881,EM ANALISE,B,True,revisar
SMP-005140,EM AJUSTE,A,True,revisar
SMP-008266,EM AJUSTE,A,False,valido_automatico
SMP-005228,EM AJUSTE,A,False,revisar
SMP-008439,AGUARDANDO REINSPEÇÃO,A,False,valido_automatico
SMP-009333,APROVADO PARCIAL,A,False,valido_automatico
SMP-003938,CANCELADO,C,False,recusar_automatico
SMP-000996,CANCELADO,A,True,recusar_automatico
SMP-002355,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-006734,PENDENTE,C,True,revisar
SMP-003258,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-005958,PENDENTE,B,False,revisar
SMP-004312,APROVADO PARCIAL,A,False,revisar
SMP-000669,ESPECIFICAÇÃO EM REVISÃO,A,True,recusar_automatico
SMP-006150,AJUSTE REPROVADO,B,True,revisar
SMP-010113,APROVADO PARCIAL,B,False,valido_automatico
SMP-003365,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-008980,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-001145,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-007200,EM ANALISE,C,True,revisar
SMP-001116,CANCELADO,A,True,recusar_automatico
SMP-004481,EM ANALISE,A,True,revisar
SMP-010668,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-006326,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-010695,AGUARDANDO REINSPEÇÃO,C,True,valido_automatico
SMP-001036,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-001135,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-010189,APROVADO PARCIAL,B,True,valido_automatico
SMP-000576,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-008483,APROVADO PARCIAL,A,True,valido_automatico
SMP-011187,APROVADO PARCIAL,C,False,valido_automatico
SMP-008906,EM AJUSTE,A,True,valido_automatico
SMP-002973,CANCELADO,C,False,recusar_automatico
SMP-007893,REINSPECAO REPROVADA,C,False,revisar
SMP-007382,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-010713,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-003381,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-007762,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-002008,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-008637,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-003820,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-009074,APROVADO PARCIAL,A,True,valido_automatico
SMP-010706,APROVADO PARCIAL,C,False,valido_automatico
SMP-009841,EM AJUSTE,B,True,valido_automatico
SMP-008217,APROVADO PARCIAL,A,True,valido_automatico
SMP-001023,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-004336,CANCELADO,A,True,revisar
SMP-002150,CANCELADO,B,True,recusar_automatico
SMP-005451,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-002161,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-000503,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-000603,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-001787,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-011382,EM ANÁLISE,C,True,valido_automatico
SMP-005521,EM ANALISE,B,False,revisar
SMP-010330,AGUARDANDO REINSPEÇÃO,B,True,valido_automatico
SMP-011831,EM ANÁLISE,C,False,valido_automatico
SMP-009311,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-003317,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-010581,APROVADO PARCIAL,B,True,valido_automatico
SMP-004594,PENDENTE,A,True,revisar
SMP-006717,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-005808,EM ANALISE,B,True,revisar
SMP-007481,PENDENTE,C,True,revisar
SMP-007289,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-007784,EM ANALISE,C,False,revisar
SMP-005625,APROVADO PARCIAL,B,False,revisar
SMP-009903,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-006261,PENDENTE,B,False,revisar
SMP-000420,CANCELADO,A,True,recusar_automatico
SMP-009037,EM ANÁLISE,A,False,valido_automatico
SMP-011513,APROVADO PARCIAL,C,True,valido_automatico
SMP-011487,EM ANÁLISE,C,True,valido_automatico
SMP-003076,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-005456,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-002482,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-006994,CANCELADO,C,False,revisar
SMP-004349,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-001583,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-006257,PENDENTE,B,False,revisar
SMP-010754,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-001147,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-004195,EM ANALISE,A,True,revisar
SMP-004556,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-006061,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-010846,APROVADO PARCIAL,C,True,valido_automatico
SMP-000385,EM AJUSTE,A,True,recusar_automatico
SMP-000010,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-001893,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-007008,PENDENTE,C,False,revisar
SMP-000719,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-010209,APROVADO PARCIAL,B,False,valido_automatico
SMP-001142,ESPECIFICAÇÃO EM REVISÃO,A,True,recusar_automatico
SMP-009939,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-004213,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-011343,APROVADO PARCIAL,C,True,valido_automatico
SMP-008981,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010255,APROVADO PARCIAL,B,True,valido_automatico
SMP-006319,EM ANALISE,B,True,revisar
SMP-011481,APROVADO PARCIAL,C,False,valido_automatico
SMP-006454,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-002113,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-008279,APROVADO PARCIAL,A,True,valido_automatico
SMP-011677,APROVADO PARCIAL,C,True,valido_automatico
SMP-008999,APROVADO PARCIAL,A,False,valido_automatico
SMP-004796,APROVADO PARCIAL,A,False,revisar
SMP-006932,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-009518,PENDENTE,B,True,valido_automatico
SMP-003402,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-000605,CANCELADO,A,False,recusar_automatico
SMP-003475,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-011269,EM AJUSTE,C,False,valido_automatico
SMP-010837,APROVADO PARCIAL,C,True,valido_automatico
SMP-000682,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-008032,EM AJUSTE,A,True,valido_automatico
SMP-010550,APROVADO PARCIAL,B,True,valido_automatico
SMP-010790,APROVADO PARCIAL,C,True,valido_automatico
SMP-005466,PENDENTE,B,False,revisar
SMP-008770,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010076,APROVADO PARCIAL,B,True,valido_automatico
SMP-006524,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-006421,AJUSTE REPROVADO,B,True,revisar
SMP-000658,ESPECIFICAÇÃO EM REVISÃO,A,True,recusar_automatico
SMP-005463,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-009988,AGUARDANDO REINSPEÇÃO,B,True,valido_automatico
SMP-000059,AGUARDANDO REINSPEÇÃO,A,False,recusar_automatico
SMP-009334,EM AJUSTE,A,False,valido_automatico
SMP-003191,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-001423,PENDENTE,B,False,recusar_automatico
SMP-007569,PENDENTE,C,False,revisar
SMP-005089,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-009343,EM ANÁLISE,B,True,valido_automatico
SMP-002698,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-000449,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-008676,ESPECIFICAÇÃO EM REVISÃO,A,False,valido_automatico
SMP-006982,EM ANALISE,C,False,revisar
SMP-006831,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
